Raw Tweets,Clean Tweets,Sentiment
New York Giants: Gettleman adds depth with UDFA signings #GMEN  https://t.co/rk9LFHDOmY https://t.co/pmD0Q8bTEE,New York Giants Gettleman adds depth with UDFA signings GMEN,0.13636363636363635
I hate that Saquon Barkley is on the New York Giants now. I really hope they aren't dominant this year! Hopefully the defense collapses,I hate that Saquon Barkley is on the New York Giants now I really hope they aren t dominant this year Hopefully the defense collapses,-0.15454545454545457
1940-10-27 Chicago Bears at New York Giants: https://t.co/mWiyDFnvNd via @YouTube,1940 10 27 Chicago Bears at New York Giants via,0.13636363636363635
New York Giants head coach Pat Shurmur breaks down the Giants draft picks https://t.co/jWermdmOlx,New York Giants head coach Pat Shurmur breaks down the Giants draft picks,-0.009595959595959616
New York Giants take Penn State RB Saquon Barkley with No. 2 overall pic... https://t.co/RtPrX4yMPk via @YouTube,New York Giants take Penn State RB Saquon Barkley with No 2 overall pic via,0.06818181818181818
Rutgers RB Robert Martin invited to New York Giants camp - https://t.co/Fty1AyaGtP https://t.co/S09yO6Etu8,Rutgers RB Robert Martin invited to New York Giants camp,0.13636363636363635
New York Giants select Richmond quarterback Kyle Lauletta No  108 in the... https://t.co/rZBzUgLqn2 via @YouTube,New York Giants select Richmond quarterback Kyle Lauletta No 108 in the via,0.13636363636363635
New York Giants head coach Pat Shurmur breaks down the Giants draft picks https://t.co/d0w90lexe5 via @YouTube,New York Giants head coach Pat Shurmur breaks down the Giants draft picks via,-0.009595959595959616
Sirk Joins New York Giants https://t.co/HoRXpevOb4 https://t.co/ukij0nJzrq,Sirk Joins New York Giants,0.13636363636363635
Rutgers RB Robert Martin invited to New York Giants camp - https://t.co/Spu8nr64d9 https://t.co/HYX3PUPOED,Rutgers RB Robert Martin invited to New York Giants camp,0.13636363636363635
"#Giants gamble on small-school QB Kyle Lauletta #GiantsPride
https://t.co/F20sqz18CE",Giants gamble on small school QB Kyle Lauletta GiantsPride,-0.25
Rutgers RB Robert Martin invited to New York Giants camp https://t.co/jnRAq0r0bQ,Rutgers RB Robert Martin invited to New York Giants camp,0.13636363636363635
Grades for all six draft picks | #InsideTheGiants  https://t.co/tpiYBTR7Yd,Grades for all six draft picks InsideTheGiants,0.0
Giants intend to add veteran quarterback before training camp https://t.co/r7hwQP3lOL https://t.co/eV7Q0h4W7c,Giants intend to add veteran quarterback before training camp,0.0
The New York Giants may have turned the Jets fortunes around. My @UCSportsDesk column: https://t.co/xdkPRPk2v5 … … …,The New York Giants may have turned the Jets fortunes around My column,0.13636363636363635
"Giants' Kyle Lauletta idolized Peyton Manning, will now learn from Eli - Giants Wire https://t.co/FJlgmMNis8",Giants Kyle Lauletta idolized Peyton Manning will now learn from Eli Giants Wire,0.0
The Giants might finally be able to run the football after the NFL draft | #InsideTheGiants  https://t.co/5eyGMf07LH,The Giants might finally be able to run the football after the NFL draft InsideTheGiants,0.5
New York Giants' Saquon Barkley Has Best-Selling Draft Day Jersey Of The Past Decade. https://t.co/7giaLExqjY,New York Giants Saquon Barkley Has Best Selling Draft Day Jersey Of The Past Decade,0.2954545454545454
"Record-breaking expectations for the Meadowlands BEAST, Saquon Barkley. #GiantsPride 
https://t.co/ydaC7fgaz6",Record breaking expectations for the Meadowlands BEAST Saquon Barkley GiantsPride,0.0
Just spoke to Virginia Tech WR and @footballCudas product James Clark. He tells me he’s earned an invitation to roo… https://t.co/0KAI15omKc,Just spoke to Virginia Tech WR and product James Clark He tells me he s earned an invitation to roo,0.0
@Rovitz I liked when they acted like it was New York's first team. I guess the Giants and Jets don't count for football either,I liked when they acted like it was New York s first team I guess the Giants and Jets don t count for football either,0.3287878787878788
Draft grades for the Cowboys NFC East opponents https://t.co/HHMrs5T5ON,Draft grades for the Cowboys NFC East opponents,0.0
New York Giants Undrafted Rookie Free Agent Tracker - 247Sports https://t.co/7SUgjJZIPN,New York Giants Undrafted Rookie Free Agent Tracker 247Sports,0.2681818181818182
"The Jints draft day grades. #GiantsPride 
https://t.co/ROAxIcSmWB",The Jints draft day grades GiantsPride,0.0
"https://t.co/oUROZTryfD
#giants #gmen #saquon #saquonbarkley #draft #NFLDraft .@Giants .@saquon .@MelKiperESPN .@McShay13",giants gmen saquon saquonbarkley draft NFLDraft,0.0
"""A's"" : Buffalo. Carolina. Indianapolis. New England. New York Giants. New York Jets. Pittsburgh. San Francisco. Tampa Bay. And Washington.",A s Buffalo Carolina Indianapolis New England New York Giants New York Jets Pittsburgh San Francisco Tampa Bay And Washington,0.13636363636363635
"Our biggest rivals, the New York giants. I am proud of my career and hope that it has made a roadway for young African Americans not...",Our biggest rivals the New York giants I am proud of my career and hope that it has made a roadway for young African Americans not,0.2590909090909091
Congrats to @most_jaunted and the New York Giants the Tar Heels are proud of you!,Congrats to jaunted and the New York Giants the Tar Heels are proud of you,0.4681818181818182
I liked a @YouTube video https://t.co/SWA6PBFaUL WHAT WOULD YOU GRADE THE NEW YORK GIANTS' DRAFT???,I liked a video WHAT WOULD YOU GRADE THE NEW YORK GIANTS DRAFT,0.36818181818181817
It's time Giants end the Odell Beckham distraction — before it exists - New York Post https://t.co/Gi0LpcbnXI,It s time Giants end the Odell Beckham distraction before it exists New York Post,0.13636363636363635
